NOMINATIVO;DATA;ORA_INIZIO;ORA_TERMINE;TITOLO;COMMISSIONI;
ALUNNO GUIDO MARIA;21/07/2011;12,30;13,45;CONTROLLO DI GESTIONE
DELL'UTRI MICHELE;21/07/2011;14,00;15,25;3° CCP
MANGONE DOMENICO;21/07/2011;14,00;15,25;3° CCP
TRICARICO ROBERTO;21/07/2011;14,00;15,25;3° CCP
GENISIO DOMENICA;21/07/2011;14,00;15,25;3° CCP
TRONZANO ANDREA;21/07/2011;14,00;15,25;3° CCP
MUZZARELLI MARCO;21/07/2011;14,00;15,25;3° CCP
CURTO MICHELE;21/07/2011;14,00;15,25;3° CCP
AMBROGIO PAOLA;21/07/2011;14,00;15,25;3° CCP
GRECO LUCCHINA PAOLO;21/07/2011;14,00;15,25;3° CCP
BERTOLA VITTORIO;21/07/2011;14,00;15,25;3° CCP
CARBONERO ROBERTO;21/07/2011;14,00;15,25;3° CCP
BERTHIER FERDINANDO;21/07/2011;14,00;15,25;3° CCP
CENTILLO MARIA LUCIA;21/07/2011;14,30;17,00;DIRITTI E PARI OPPORTUNITÀ
LEVI MARTA;21/07/2011;14,30;17,00;DIRITTI E PARI OPPORTUNITÀ
APPENDINO CHIARA;21/07/2011;14,30;17,00;DIRITTI E PARI OPPORTUNITÀ
LEVI-MONTALCINI PIERA;21/07/2011;16,00;18,13;2° CCP
MANGONE DOMENICO;21/07/2011;16,00;18,13;2° CCP
RATTAZZI GIULIO CESARE;21/07/2011;16,00;18,13;2° CCP
LEVI MARTA;21/07/2011;16,00;18,13;2° CCP
GRIMALDI MARCO;21/07/2011;16,00;18,13;2° CCP
CARRETTA DOMENICO;21/07/2011;16,00;18,13;2° CCP
VIALE SILVIO;21/07/2011;16,00;18,13;2° CCP
VENTURA GIOVANNI;21/07/2011;16,00;18,13;2° CCP
PORCINO GIOVANNI;21/07/2011;16,00;18,13;2° CCP
AMBROGIO PAOLA;21/07/2011;16,00;18,13;2° CCP
LIARDO ENZO;21/07/2011;16,00;18,13;2° CCP
BERTOLA VITTORIO;21/07/2011;16,00;18,13;2° CCP
CARBONERO ROBERTO;21/07/2011;16,00;18,13;2° CCP
CENTILLO MARIA LUCIA;22/07/2011;09,00;10,25;5° CCP
TRICARICO ROBERTO;22/07/2011;09,00;10,25;5° CCP
MORETTI GABRIELE;22/07/2011;09,00;10,25;5° CCP
TRONZANO ANDREA;22/07/2011;09,00;10,25;5° CCP
GRIMALDI MARCO;22/07/2011;09,00;10,25;5° CCP
CARRETTA DOMENICO;22/07/2011;09,00;10,25;5° CCP
PAOLINO MICHELE;22/07/2011;09,00;10,25;5° CCP
MUZZARELLI MARCO;22/07/2011;09,00;10,25;5° CCP
VENTURA GIOVANNI;22/07/2011;09,00;10,25;5° CCP
PORCINO GIOVANNI;22/07/2011;09,00;10,25;5° CCP
AMBROGIO PAOLA;22/07/2011;09,00;10,25;5° CCP
LIARDO ENZO;22/07/2011;09,00;10,25;5° CCP
APPENDINO CHIARA;22/07/2011;09,00;10,25;5° CCP
CARBONERO ROBERTO;22/07/2011;09,00;10,25;5° CCP
ALTAMURA ALESSANDRO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
MANGONE DOMENICO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
RATTAZZI GIULIO CESARE;22/07/2011;11,00;13,20;1° CCP, 2° CCP
FURNARI RAFFAELLA;22/07/2011;11,00;13,20;1° CCP, 2° CCP
CARRETTA DOMENICO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
VIALE SILVIO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
VENTURA GIOVANNI;22/07/2011;11,00;13,20;1° CCP, 2° CCP
AMBROGIO PAOLA;22/07/2011;11,00;13,20;1° CCP, 2° CCP
GRECO LUCCHINA PAOLO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
LIARDO ENZO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
BERTOLA VITTORIO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
APPENDINO CHIARA;22/07/2011;11,00;13,20;1° CCP, 2° CCP
RICCA FABRIZIO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
CARBONERO ROBERTO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
NOMIS FOSCA;22/07/2011;11,00;13,20;1° CCP, 2° CCP
BERTHIER FERDINANDO;22/07/2011;11,00;13,20;1° CCP, 2° CCP
DELL'UTRI MICHELE;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
SBRIGLIO GIUSEPPE;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
RATTAZZI GIULIO CESARE;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
LO RUSSO STEFANO;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
FERRARIS GIOVANNI MARIA;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
TRONZANO ANDREA;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
SCANDEREBECH FEDERICA;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
CURTO MICHELE;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
PORCINO GIOVANNI;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
MAGLIANO SILVIO;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
BERTOLA VITTORIO;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
RICCA FABRIZIO;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
BERTHIER FERDINANDO;22/07/2011;14,30;17,40;CONFERENZA CAPIGRUPPO
ALTAMURA ALESSANDRO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
LEVI-MONTALCINI PIERA;25/07/2011;11,30;12,10;1° CCP, 6° CCP
TRICARICO ROBERTO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
RATTAZZI GIULIO CESARE;25/07/2011;11,30;12,10;1° CCP, 6° CCP
LO RUSSO STEFANO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
TRONZANO ANDREA;25/07/2011;11,30;12,10;1° CCP, 6° CCP
GRIMALDI MARCO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
FURNARI RAFFAELLA;25/07/2011;11,30;12,10;1° CCP, 6° CCP
PAOLINO MICHELE;25/07/2011;11,30;12,10;1° CCP, 6° CCP
VIALE SILVIO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
VENTURA GIOVANNI;25/07/2011;11,30;12,10;1° CCP, 6° CCP
MARRONE MAURIZIO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
MAGLIANO SILVIO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
AMBROGIO PAOLA;25/07/2011;11,30;12,10;1° CCP, 6° CCP
GRECO LUCCHINA PAOLO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
LIARDO ENZO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
BERTOLA VITTORIO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
APPENDINO CHIARA;25/07/2011;11,30;12,10;1° CCP, 6° CCP
RICCA FABRIZIO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
CARBONERO ROBERTO;25/07/2011;11,30;12,10;1° CCP, 6° CCP
ALUNNO GUIDO MARIA;25/07/2011;11,30;12,10;1° CCP, 6° CCP
NOMIS FOSCA;25/07/2011;11,30;12,10;1° CCP, 6° CCP
ALTAMURA ALESSANDRO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
LEVI-MONTALCINI PIERA;25/07/2011;12,00;12,46;1° CCP, 2° CCP
MANGONE DOMENICO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
TRICARICO ROBERTO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
RATTAZZI GIULIO CESARE;25/07/2011;12,00;12,46;1° CCP, 2° CCP
CASSIANI LUCA;25/07/2011;12,00;12,46;1° CCP, 2° CCP
LO RUSSO STEFANO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
TRONZANO ANDREA;25/07/2011;12,00;12,46;1° CCP, 2° CCP
GRIMALDI MARCO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
PAOLINO MICHELE;25/07/2011;12,00;12,46;1° CCP, 2° CCP
VIALE SILVIO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
VENTURA GIOVANNI;25/07/2011;12,00;12,46;1° CCP, 2° CCP
MARRONE MAURIZIO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
MAGLIANO SILVIO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
AMBROGIO PAOLA;25/07/2011;12,00;12,46;1° CCP, 2° CCP
LIARDO ENZO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
BERTOLA VITTORIO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
APPENDINO CHIARA;25/07/2011;12,00;12,46;1° CCP, 2° CCP
RICCA FABRIZIO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
CARBONERO ROBERTO;25/07/2011;12,00;12,46;1° CCP, 2° CCP
ALUNNO GUIDO MARIA;25/07/2011;12,00;12,46;1° CCP, 2° CCP
NOMIS FOSCA;25/07/2011;12,00;12,46;1° CCP, 2° CCP
ALTAMURA ALESSANDRO;25/07/2011;12,30;13,15;1° CCP
LEVI-MONTALCINI PIERA;25/07/2011;12,30;13,15;1° CCP
MANGONE DOMENICO;25/07/2011;12,30;13,15;1° CCP
RATTAZZI GIULIO CESARE;25/07/2011;12,30;13,15;1° CCP
CASSIANI LUCA;25/07/2011;12,30;13,15;1° CCP
TRONZANO ANDREA;25/07/2011;12,30;13,15;1° CCP
GRIMALDI MARCO;25/07/2011;12,30;13,15;1° CCP
VENTURA GIOVANNI;25/07/2011;12,30;13,15;1° CCP
MARRONE MAURIZIO;25/07/2011;12,30;13,15;1° CCP
AMBROGIO PAOLA;25/07/2011;12,30;13,15;1° CCP
LIARDO ENZO;25/07/2011;12,30;13,15;1° CCP
APPENDINO CHIARA;25/07/2011;12,30;13,15;1° CCP
CARBONERO ROBERTO;25/07/2011;12,30;13,15;1° CCP
NOMIS FOSCA;25/07/2011;12,30;13,15;1° CCP
ALTAMURA ALESSANDRO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
CENTILLO MARIA LUCIA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
DELL'UTRI MICHELE;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
LEVI-MONTALCINI PIERA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
MANGONE DOMENICO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
TRICARICO ROBERTO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
RATTAZZI GIULIO CESARE;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
CASSIANI LUCA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
LO RUSSO STEFANO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
MORETTI GABRIELE;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
FERRARIS GIOVANNI MARIA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
TRONZANO ANDREA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
SCANDEREBECH FEDERICA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
CAROSSA MARIO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
LEVI MARTA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
GRIMALDI MARCO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
FURNARI RAFFAELLA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
FASSINO PIERO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
PAOLINO MICHELE;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
VIALE SILVIO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
MUZZARELLI MARCO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
VENTURA GIOVANNI;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
PORCINO GIOVANNI;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
MARRONE MAURIZIO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
MAGLIANO SILVIO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
AMBROGIO PAOLA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
GRECO LUCCHINA PAOLO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
LIARDO ENZO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
BERTOLA VITTORIO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
APPENDINO CHIARA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
MUSY ALBERTO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
RICCA FABRIZIO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
CARBONERO ROBERTO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
ALUNNO GUIDO MARIA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
NOMIS FOSCA;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
BERTHIER FERDINANDO;25/07/2011;13,00;17,30;CONSIGLIO COMUNALE
RATTAZZI GIULIO CESARE;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
LO RUSSO STEFANO;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
MORETTI GABRIELE;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
FERRARIS GIOVANNI MARIA;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
TRONZANO ANDREA;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
GRIMALDI MARCO;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
MAGLIANO SILVIO;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
BERTOLA VITTORIO;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
MUSY ALBERTO;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
RICCA FABRIZIO;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
BERTHIER FERDINANDO;25/07/2011;14,00;14,50;CONFERENZA CAPIGRUPPO
CENTILLO MARIA LUCIA;26/07/2011;09,30;11,05;5° CCP
LEVI-MONTALCINI PIERA;26/07/2011;09,30;11,05;5° CCP
RATTAZZI GIULIO CESARE;26/07/2011;09,30;11,05;5° CCP
TRONZANO ANDREA;26/07/2011;09,30;11,05;5° CCP
GRIMALDI MARCO;26/07/2011;09,30;11,05;5° CCP
CARRETTA DOMENICO;26/07/2011;09,30;11,05;5° CCP
PAOLINO MICHELE;26/07/2011;09,30;11,05;5° CCP
MUZZARELLI MARCO;26/07/2011;09,30;11,05;5° CCP
VENTURA GIOVANNI;26/07/2011;09,30;11,05;5° CCP
PORCINO GIOVANNI;26/07/2011;09,30;11,05;5° CCP
MARRONE MAURIZIO;26/07/2011;09,30;11,05;5° CCP
LIARDO ENZO;26/07/2011;09,30;11,05;5° CCP
APPENDINO CHIARA;26/07/2011;09,30;11,05;5° CCP
CARBONERO ROBERTO;26/07/2011;09,30;11,05;5° CCP
RATTAZZI GIULIO CESARE;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
LO RUSSO STEFANO;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
MORETTI GABRIELE;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
FERRARIS GIOVANNI MARIA;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
TRONZANO ANDREA;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
GRIMALDI MARCO;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
PORCINO GIOVANNI;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
MAGLIANO SILVIO;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
APPENDINO CHIARA;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
MUSY ALBERTO;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
RICCA FABRIZIO;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
BERTHIER FERDINANDO;26/07/2011;13,30;15,35;CONFERENZA CAPIGRUPPO
CENTILLO MARIA LUCIA;26/07/2011;15,30;17,00;4° CCP
DELL'UTRI MICHELE;26/07/2011;15,30;17,00;4° CCP
GRIMALDI MARCO;26/07/2011;15,30;17,00;4° CCP
PAOLINO MICHELE;26/07/2011;15,30;17,00;4° CCP
VIALE SILVIO;26/07/2011;15,30;17,00;4° CCP
PORCINO GIOVANNI;26/07/2011;15,30;17,00;4° CCP
MAGLIANO SILVIO;26/07/2011;15,30;17,00;4° CCP
LIARDO ENZO;26/07/2011;15,30;17,00;4° CCP
RICCA FABRIZIO;26/07/2011;15,30;17,00;4° CCP
ALUNNO GUIDO MARIA;26/07/2011;15,30;17,00;4° CCP
MANGONE DOMENICO;27/07/2011;09,00;11,30;2° CCP
CASSIANI LUCA;27/07/2011;09,00;11,30;2° CCP
GRIMALDI MARCO;27/07/2011;09,00;11,30;2° CCP
CARRETTA DOMENICO;27/07/2011;09,00;11,30;2° CCP
VENTURA GIOVANNI;27/07/2011;09,00;11,30;2° CCP
MARRONE MAURIZIO;27/07/2011;09,00;11,30;2° CCP
AMBROGIO PAOLA;27/07/2011;09,00;11,30;2° CCP
LIARDO ENZO;27/07/2011;09,00;11,30;2° CCP
RICCA FABRIZIO;27/07/2011;09,00;11,30;2° CCP
ALTAMURA ALESSANDRO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
CENTILLO MARIA LUCIA;27/07/2011;11,00;12,00;1° CCP, 5° CCP
DELL'UTRI MICHELE;27/07/2011;11,00;12,00;1° CCP, 5° CCP
TRICARICO ROBERTO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
RATTAZZI GIULIO CESARE;27/07/2011;11,00;12,00;1° CCP, 5° CCP
CASSIANI LUCA;27/07/2011;11,00;12,00;1° CCP, 5° CCP
LO RUSSO STEFANO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
TRONZANO ANDREA;27/07/2011;11,00;12,00;1° CCP, 5° CCP
GRIMALDI MARCO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
FURNARI RAFFAELLA;27/07/2011;11,00;12,00;1° CCP, 5° CCP
CARRETTA DOMENICO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
PAOLINO MICHELE;27/07/2011;11,00;12,00;1° CCP, 5° CCP
VENTURA GIOVANNI;27/07/2011;11,00;12,00;1° CCP, 5° CCP
PORCINO GIOVANNI;27/07/2011;11,00;12,00;1° CCP, 5° CCP
MARRONE MAURIZIO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
MAGLIANO SILVIO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
AMBROGIO PAOLA;27/07/2011;11,00;12,00;1° CCP, 5° CCP
APPENDINO CHIARA;27/07/2011;11,00;12,00;1° CCP, 5° CCP
CARBONERO ROBERTO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
NOMIS FOSCA;27/07/2011;11,00;12,00;1° CCP, 5° CCP
BERTHIER FERDINANDO;27/07/2011;11,00;12,00;1° CCP, 5° CCP
ALTAMURA ALESSANDRO;27/07/2011;11,30;12,35;1° CCP
CENTILLO MARIA LUCIA;27/07/2011;11,30;12,35;1° CCP
DELL'UTRI MICHELE;27/07/2011;11,30;12,35;1° CCP
TRICARICO ROBERTO;27/07/2011;11,30;12,35;1° CCP
RATTAZZI GIULIO CESARE;27/07/2011;11,30;12,35;1° CCP
LO RUSSO STEFANO;27/07/2011;11,30;12,35;1° CCP
GRIMALDI MARCO;27/07/2011;11,30;12,35;1° CCP
FURNARI RAFFAELLA;27/07/2011;11,30;12,35;1° CCP
VENTURA GIOVANNI;27/07/2011;11,30;12,35;1° CCP
PORCINO GIOVANNI;27/07/2011;11,30;12,35;1° CCP
MARRONE MAURIZIO;27/07/2011;11,30;12,35;1° CCP
MAGLIANO SILVIO;27/07/2011;11,30;12,35;1° CCP
AMBROGIO PAOLA;27/07/2011;11,30;12,35;1° CCP
APPENDINO CHIARA;27/07/2011;11,30;12,35;1° CCP
CARBONERO ROBERTO;27/07/2011;11,30;12,35;1° CCP
NOMIS FOSCA;27/07/2011;11,30;12,35;1° CCP
BERTHIER FERDINANDO;27/07/2011;11,30;12,35;1° CCP
CASSIANI LUCA;27/07/2011;12,30;15,00;6° CCP, 5° CCP
SCANDEREBECH FEDERICA;27/07/2011;12,30;15,00;6° CCP, 5° CCP
GRIMALDI MARCO;27/07/2011;12,30;15,00;6° CCP, 5° CCP
FURNARI RAFFAELLA;27/07/2011;12,30;15,00;6° CCP, 5° CCP
CARRETTA DOMENICO;27/07/2011;12,30;15,00;6° CCP, 5° CCP
PAOLINO MICHELE;27/07/2011;12,30;15,00;6° CCP, 5° CCP
VIALE SILVIO;27/07/2011;12,30;15,00;6° CCP, 5° CCP
VENTURA GIOVANNI;27/07/2011;12,30;15,00;6° CCP, 5° CCP
MARRONE MAURIZIO;27/07/2011;12,30;15,00;6° CCP, 5° CCP
APPENDINO CHIARA;27/07/2011;12,30;15,00;6° CCP, 5° CCP
RICCA FABRIZIO;27/07/2011;12,30;15,00;6° CCP, 5° CCP
CARBONERO ROBERTO;27/07/2011;12,30;15,00;6° CCP, 5° CCP
ALUNNO GUIDO MARIA;27/07/2011;12,30;15,00;6° CCP, 5° CCP
NOMIS FOSCA;27/07/2011;12,30;15,00;6° CCP, 5° CCP
ALTAMURA ALESSANDRO;27/07/2011;14,30;16,07;3° CCP
MANGONE DOMENICO;27/07/2011;14,30;16,07;3° CCP
GENISIO DOMENICA;27/07/2011;14,30;16,07;3° CCP
CASSIANI LUCA;27/07/2011;14,30;16,07;3° CCP
MORETTI GABRIELE;27/07/2011;14,30;16,07;3° CCP
TRONZANO ANDREA;27/07/2011;14,30;16,07;3° CCP
GRIMALDI MARCO;27/07/2011;14,30;16,07;3° CCP
MUZZARELLI MARCO;27/07/2011;14,30;16,07;3° CCP
VENTURA GIOVANNI;27/07/2011;14,30;16,07;3° CCP
AMBROGIO PAOLA;27/07/2011;14,30;16,07;3° CCP
GRECO LUCCHINA PAOLO;27/07/2011;14,30;16,07;3° CCP
CARBONERO ROBERTO;27/07/2011;14,30;16,07;3° CCP
NOMIS FOSCA;27/07/2011;14,30;16,07;3° CCP
CASSIANI LUCA;28/07/2011;09,00;12,00;6° CCP
GRIMALDI MARCO;28/07/2011;09,00;12,00;6° CCP
FURNARI RAFFAELLA;28/07/2011;09,00;12,00;6° CCP
VIALE SILVIO;28/07/2011;09,00;12,00;6° CCP
AMBROGIO PAOLA;28/07/2011;09,00;12,00;6° CCP
LIARDO ENZO;28/07/2011;09,00;12,00;6° CCP
APPENDINO CHIARA;28/07/2011;09,00;12,00;6° CCP
RICCA FABRIZIO;28/07/2011;09,00;12,00;6° CCP
BERTHIER FERDINANDO;28/07/2011;09,00;12,00;6° CCP
CENTILLO MARIA LUCIA;28/07/2011;11,00;12,35;4° CCP
DELL'UTRI MICHELE;28/07/2011;11,00;12,35;4° CCP
GENISIO DOMENICA;28/07/2011;11,00;12,35;4° CCP
GRIMALDI MARCO;28/07/2011;11,00;12,35;4° CCP
FURNARI RAFFAELLA;28/07/2011;11,00;12,35;4° CCP
VIALE SILVIO;28/07/2011;11,00;12,35;4° CCP
PORCINO GIOVANNI;28/07/2011;11,00;12,35;4° CCP
MAGLIANO SILVIO;28/07/2011;11,00;12,35;4° CCP
APPENDINO CHIARA;28/07/2011;11,00;12,35;4° CCP
RICCA FABRIZIO;28/07/2011;11,00;12,35;4° CCP
ALUNNO GUIDO MARIA;28/07/2011;11,00;12,35;4° CCP
TRICARICO ROBERTO;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
MORETTI GABRIELE;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
TRONZANO ANDREA;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
GRIMALDI MARCO;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
PAOLINO MICHELE;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
VENTURA GIOVANNI;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
AMBROGIO PAOLA;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
APPENDINO CHIARA;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
CARBONERO ROBERTO;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
ALUNNO GUIDO MARIA;28/07/2011;12,30;14,00;CONTROLLO DI GESTIONE
ALTAMURA ALESSANDRO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
CENTILLO MARIA LUCIA;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
MANGONE DOMENICO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
TRICARICO ROBERTO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
GENISIO DOMENICA;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
CASSIANI LUCA;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
LO RUSSO STEFANO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
MORETTI GABRIELE;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
TRONZANO ANDREA;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
GRIMALDI MARCO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
CARRETTA DOMENICO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
VIALE SILVIO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
MUZZARELLI MARCO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
VENTURA GIOVANNI;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
PORCINO GIOVANNI;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
MARRONE MAURIZIO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
MAGLIANO SILVIO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
AMBROGIO PAOLA;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
GRECO LUCCHINA PAOLO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
APPENDINO CHIARA;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
RICCA FABRIZIO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
CARBONERO ROBERTO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
NOMIS FOSCA;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
BERTHIER FERDINANDO;28/07/2011;14,00;16,30;3° CCP, 1° CCP, 2° CCP
CENTILLO MARIA LUCIA;29/07/2011;09,15;10,50;5° CCP
CASSIANI LUCA;29/07/2011;09,15;10,50;5° CCP
TRONZANO ANDREA;29/07/2011;09,15;10,50;5° CCP
GRIMALDI MARCO;29/07/2011;09,15;10,50;5° CCP
VENTURA GIOVANNI;29/07/2011;09,15;10,50;5° CCP
MARRONE MAURIZIO;29/07/2011;09,15;10,50;5° CCP
LIARDO ENZO;29/07/2011;09,15;10,50;5° CCP
APPENDINO CHIARA;29/07/2011;09,15;10,50;5° CCP
CARBONERO ROBERTO;29/07/2011;09,15;10,50;5° CCP
ALTAMURA ALESSANDRO;29/07/2011;11,00;12,15;1° CCP, 2° CCP
CENTILLO MARIA LUCIA;29/07/2011;11,00;12,15;1° CCP, 2° CCP
MANGONE DOMENICO;29/07/2011;11,00;12,15;1° CCP, 2° CCP
